country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
Argentina;ARG;14/02/2021;609605.0;372122.0;237483.0;3360.0;15493.0;1.35;0.82;0.53;343.0;Sputnik V;Ministry of Health;http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina;ARG;15/02/2021;609791.0;372181.0;237610.0;186.0;14030.0;1.35;0.82;0.53;310.0;Sputnik V;Ministry of Health;http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina;ARG;16/02/2021;611169.0;373253.0;237916.0;1378.0;13999.0;1.35;0.83;0.53;310.0;Sputnik V;Ministry of Health;http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina;ARG;17/02/2021;612322.0;374002.0;238320.0;1153.0;11003.0;1.35;0.83;0.53;243.0;Sputnik V;Ministry of Health;http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Austria;AUT;10/01/2021;;6784.0;;;;;0.08;;;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;11/01/2021;;11559.0;;;;;0.13;;;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;12/01/2021;;13172.0;;;;;0.15;;;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;13/01/2021;21259.0;20064.0;;;;0.24;0.22;;;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;14/01/2021;47087.0;29359.0;;25828.0;6457.0;0.52;0.33;;717.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;15/01/2021;67473.0;39751.0;;20386.0;9243.0;0.75;0.44;;1026.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;16/01/2021;76066.0;50402.0;;8593.0;9134.0;0.84;0.56;;1014.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;17/01/2021;82005.0;55450.0;;5939.0;8678.0;0.91;0.62;;964.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;18/01/2021;88973.0;60708.0;304.0;6968.0;9673.0;0.99;0.67;0.0;1074.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;19/01/2021;97389.0;70474.0;1034.0;8416.0;10876.0;1.08;0.78;0.01;1208.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;20/01/2021;127354.0;86888.0;2007.0;29965.0;15156.0;1.41;0.96;0.02;1683.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;21/01/2021;152843.0;105038.0;3214.0;25489.0;15108.0;1.7;1.17;0.04;1677.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;22/01/2021;163692.0;121216.0;3540.0;10849.0;13746.0;1.82;1.35;0.04;1526.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;23/01/2021;168700.0;132105.0;4243.0;5008.0;13233.0;1.87;1.47;0.05;1469.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;24/01/2021;171416.0;135249.0;4289.0;2716.0;12773.0;1.9;1.5;0.05;1418.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;25/01/2021;177179.0;137044.0;4306.0;5763.0;12601.0;1.97;1.52;0.05;1399.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;26/01/2021;187606.0;146587.0;4346.0;10427.0;12888.0;2.08;1.63;0.05;1431.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;27/01/2021;191749.0;153859.0;5126.0;4143.0;9199.0;2.13;1.71;0.06;1021.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;28/01/2021;198091.0;163806.0;5633.0;6342.0;6464.0;2.2;1.82;0.06;718.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;29/01/2021;208878.0;174262.0;7157.0;10787.0;6455.0;2.32;1.93;0.08;717.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;30/01/2021;220647.0;183628.0;13551.0;11769.0;7421.0;2.45;2.04;0.15;824.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;31/01/2021;224792.0;185291.0;15207.0;4145.0;7625.0;2.5;2.06;0.17;847.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;01/02/2021;227802.0;186479.0;15866.0;3010.0;7232.0;2.53;2.07;0.18;803.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;02/02/2021;241258.0;189926.0;19062.0;13456.0;7665.0;2.68;2.11;0.21;851.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;03/02/2021;252707.0;194287.0;28233.0;11449.0;8708.0;2.81;2.16;0.31;967.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;04/02/2021;262079.0;198912.0;39329.0;9372.0;9141.0;2.91;2.21;0.44;1015.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;05/02/2021;277431.0;202160.0;50669.0;15352.0;9793.0;3.08;2.24;0.56;1087.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;06/02/2021;284578.0;208144.0;62123.0;7147.0;9133.0;3.16;2.31;0.69;1014.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;07/02/2021;289954.0;210239.0;66621.0;5376.0;9309.0;3.22;2.33;0.74;1034.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;08/02/2021;298195.0;212062.0;71135.0;8241.0;10056.0;3.31;2.35;0.79;1117.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;09/02/2021;311221.0;215592.0;78852.0;13026.0;9995.0;3.46;2.39;0.88;1110.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;10/02/2021;329881.0;219286.0;90983.0;18660.0;11025.0;3.66;2.43;1.01;1224.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;11/02/2021;343069.0;224467.0;106450.0;13188.0;11570.0;3.81;2.49;1.18;1285.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;12/02/2021;365414.0;229317.0;122349.0;22345.0;12569.0;4.06;2.55;1.36;1396.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;13/02/2021;368766.0;236728.0;136564.0;3352.0;12027.0;4.09;2.63;1.52;1335.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;14/02/2021;374034.0;241795.0;141922.0;5268.0;12011.0;4.15;2.68;1.58;1334.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;15/02/2021;402986.0;242625.0;143889.0;28952.0;14970.0;4.47;2.69;1.6;1662.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;16/02/2021;418055.0;247553.0;151477.0;15069.0;15262.0;4.64;2.75;1.68;1695.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;17/02/2021;;253854.0;160094.0;;12596.0;;2.82;1.78;1399.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Azerbaijan;AZE;17/01/2021;0.0;0.0;;;;0.0;0.0;;;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;18/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;19/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;20/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;21/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;22/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;23/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;24/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;25/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;26/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;27/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;28/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;29/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;30/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;31/01/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;01/02/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;02/02/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;03/02/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;04/02/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;05/02/2021;;;;;3250.0;;;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Azerbaijan;AZE;06/02/2021;65000.0;65000.0;;;3250.0;0.64;0.64;;321.0;Oxford/AstraZeneca, Sputnik V;Government of Azerbaijan;https://eurasianet.org/azerbaijan-starts-mass-covid-19-vaccinations
Bahrain;BHR;23/12/2020;38965.0;38965.0;;;;2.29;2.29;;;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;24/12/2020;50071.0;50071.0;;11106.0;11106.0;2.94;2.94;;6527.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;25/12/2020;50543.0;50543.0;;472.0;5789.0;2.97;2.97;;3402.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;26/12/2020;51556.0;51556.0;;1013.0;4197.0;3.03;3.03;;2467.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;27/12/2020;53614.0;53614.0;;2058.0;3662.0;3.15;3.15;;2152.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;28/12/2020;55014.0;55014.0;;1400.0;3210.0;3.23;3.23;;1886.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;29/12/2020;56041.0;56041.0;;1027.0;2846.0;3.29;3.29;;1673.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;30/12/2020;57317.0;57317.0;;1276.0;2622.0;3.37;3.37;;1541.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;31/12/2020;58643.0;58643.0;;1326.0;1225.0;3.45;3.45;;720.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;01/01/2021;59351.0;59351.0;;708.0;1258.0;3.49;3.49;;739.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;02/01/2021;60097.0;60097.0;;746.0;1220.0;3.53;3.53;;717.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;03/01/2021;60689.0;60689.0;;592.0;1011.0;3.57;3.57;;594.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;04/01/2021;61612.0;61612.0;;923.0;943.0;3.62;3.62;;554.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;05/01/2021;63893.0;63893.0;;2281.0;1122.0;3.75;3.75;;659.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;06/01/2021;68472.0;68472.0;;4579.0;1594.0;4.02;4.02;;937.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;07/01/2021;72239.0;72239.0;;3767.0;1942.0;4.25;4.25;;1141.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;08/01/2021;78291.0;78291.0;;6052.0;2706.0;4.6;4.6;;1590.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;09/01/2021;84157.0;84157.0;;5866.0;3437.0;4.95;4.95;;2020.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;10/01/2021;89250.0;89250.0;;5093.0;4080.0;5.25;5.25;;2398.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;11/01/2021;92598.0;92598.0;;3348.0;4427.0;5.44;5.44;;2602.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;12/01/2021;97776.0;97776.0;;5178.0;4840.0;5.75;5.75;;2844.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;13/01/2021;101363.0;101363.0;;3587.0;4699.0;5.96;5.96;;2762.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;14/01/2021;109566.0;109566.0;;8203.0;5332.0;6.44;6.44;;3134.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;15/01/2021;122819.0;122819.0;;13253.0;6361.0;7.22;7.22;;3738.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;16/01/2021;137159.0;137159.0;;14340.0;7572.0;8.06;8.06;;4450.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;17/01/2021;141563.0;141563.0;;4404.0;7473.0;8.32;8.32;;4392.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;18/01/2021;142831.0;142831.0;;1268.0;7176.0;8.39;8.39;;4217.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;19/01/2021;143596.0;143596.0;;765.0;6546.0;8.44;8.44;;3847.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;20/01/2021;144130.0;144130.0;;534.0;6110.0;8.47;8.47;;3591.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;21/01/2021;;;;;5457.0;;;;3207.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;22/01/2021;;;;;4084.0;;;;2400.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;23/01/2021;;;;;2555.0;;;;1502.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;24/01/2021;;;;;2445.0;;;;1437.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;25/01/2021;;;;;2784.0;;;;1636.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;26/01/2021;165953.0;165953.0;;;3194.0;9.75;9.75;;1877.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;27/01/2021;167731.0;167731.0;;1778.0;3372.0;9.86;9.86;;1982.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;28/01/2021;169440.0;169440.0;;1709.0;3096.0;9.96;9.96;;1819.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;29/01/2021;169810.0;169810.0;;370.0;2629.0;9.98;9.98;;1545.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;30/01/2021;170433.0;170433.0;;623.0;2199.0;10.02;10.02;;1292.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;31/01/2021;171568.0;171568.0;;1135.0;1841.0;10.08;10.08;;1082.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;01/02/2021;172912.0;172912.0;;1344.0;1514.0;10.16;10.16;;890.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;02/02/2021;174075.0;174075.0;;1163.0;1160.0;10.23;10.23;;682.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;03/02/2021;175094.0;175094.0;;1019.0;1052.0;10.29;10.29;;618.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;04/02/2021;177233.0;177233.0;;2139.0;1113.0;10.42;10.42;;654.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;05/02/2021;179550.0;179550.0;;2317.0;1391.0;10.55;10.55;;817.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;06/02/2021;182543.0;182543.0;;2993.0;1730.0;10.73;10.73;;1017.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;07/02/2021;191406.0;191406.0;;8863.0;2834.0;11.25;11.25;;1666.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;08/02/2021;201116.0;201116.0;;9710.0;4029.0;11.82;11.82;;2368.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;09/02/2021;212940.0;212940.0;;11824.0;5552.0;12.51;12.51;;3263.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;10/02/2021;219595.0;219595.0;;6655.0;6357.0;12.91;12.91;;3736.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;11/02/2021;224919.0;224919.0;;5324.0;6812.0;13.22;13.22;;4003.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
Bahrain;BHR;12/02/2021;232540.0;232540.0;;7621.0;7570.0;13.67;13.67;;4449.0;Pfizer/BioNTech, Sinopharm/Beijing;Ministry of Health;https://twitter.com/MOH_Bahrain/status/1362144927535267841
